n_experimento;feecha_hora;tiempo_procesamiento;modelo;algoritmo;hiperparametros;estandarizacion;resampling;tn;fp;fn;tp;accuracy;balanced_accuracy;precision;recall;f1score;roc_auc_score_train;roc_auc_score_test;otras_metricas;dataset_trainX;dataset_trainY;dataset_testX;dataset_testY;extras_idmodelo
32;03/05/2022 18:15;0 days 00:01:21.081093;sobretiempos;lightgbm;{'n_estimators': 100, 'boosting_type': 'dart', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});13931;2544;108;179;0.8417849898580122;0.7346387991519195;0.06573632023503488;0.6236933797909407;0.11893687707641196;0.7346387991519195;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};549573
32;04/05/2022 9:35;0 days 00:03:22.692144;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16475;0;287;0;0.982877938193533;0.5;0.0;0.0;0.0;0.5;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};402961
32;04/05/2022 9:50;0 days 00:15:08.959313;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16475;0;287;0;0.982877938193533;0.5;0.0;0.0;0.0;0.5;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};580602
32;04/05/2022 9:53;0 days 00:02:55.970812;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16475;0;287;0;0.982877938193533;0.5;0.0;0.0;0.0;0.5;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};329591
32;04/05/2022 10:08;0 days 00:14:15.844110;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 500, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});16475;0;287;0;0.982877938193533;0.5;0.0;0.0;0.0;0.5;0.84(0.01);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};611356
32;03/05/2022 17:57;0 days 00:01:19.179343;sobretiempos;lightgbm;{'n_estimators': 100, 'boosting_type': 'dart', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});14035;2573;85;203;0.8426846590909091;0.7749678869621066;0.07312680115273776;0.7048611111111112;0.13250652741514363;0.7749678869621066;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};624922
32;03/05/2022 18:06;0 days 00:01:20.069660;sobretiempos;lightgbm;{'n_estimators': 100, 'boosting_type': 'dart', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});14016;2592;82;206;0.8417376893939394;0.779604206807964;0.0736240171551108;0.7152777777777778;0.1335061568373299;0.779604206807964;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};743210
32;03/05/2022 18:14;0 days 00:00:59.448738;sobretiempos;lightgbm;{'n_estimators': 100, 'boosting_type': 'gbdt', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});14513;1962;132;155;0.8750745734399237;0.7104900784104308;0.07321681624940954;0.5400696864111498;0.12895174708818635;0.7104900784104308;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};280487
32;03/05/2022 18:18;0 days 00:01:35.204044;sobretiempos;lightgbm;{'n_estimators': 200, 'boosting_type': 'gbdt', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});15373;1102;161;126;0.9246509963011574;0.6860675820718753;0.10260586319218241;0.43902439024390244;0.16633663366336635;0.6860675820718753;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};327488
32;03/05/2022 18:22;0 days 00:01:11.755671;sobretiempos;lightgbm;{'n_estimators': 200, 'boosting_type': 'goss', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 65898, 1: 1150});15372;1103;171;116;0.9239947500298293;0.6686156302707619;0.0951599671862182;0.40418118466898956;0.15405046480743692;0.6686156302707619;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};590981
32;03/05/2022 18:24;0 days 00:01:18.732564;sobretiempos;lightgbm;{'n_estimators': 100, 'boosting_type': 'dart', 'is_unbalance': True, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});14118;2490;89;199;0.847360321969697;0.7705222382787411;0.07400520639642989;0.6909722222222222;0.13369163587504196;0.7705222382787412;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_v4_y_test.csv', 'shape': (16896, 1)};474120
32;03/05/2022 21:12;0 days 00:00:10.980404;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 0.0001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 66431, 1: 1152});12954;3654;78;210;0.7791193181818182;0.7545761078998072;0.05434782608695652;0.7291666666666666;0.10115606936416184;0.7545761078998072;0.83(0.02);{'r2': -12.183044315992294};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 592551}
32;03/05/2022 21:13;0 days 00:00:18.935833;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 66431, 1: 1152});12843;3765;72;216;0.7729048295454546;0.7616510115606936;0.05425772418990203;0.75;0.10119465917076598;0.7616510115606936;0.83(0.02);{'r2': -12.553949903660888};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 656881}
32;03/05/2022 21:19;0 days 00:02:41.477133;sobretiempos;regresion_logistica;{'penalty': 'l1', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 66431, 1: 1152});12783;3825;72;216;0.7693536931818182;0.7598446531791907;0.053452115812917596;0.75;0.0997920997920998;0.7598446531791907;0.83(0.02);{'r2': -12.765895953757227};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 322467}
32;03/05/2022 23:48;0 days 00:00:10.889305;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 0.0001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 66431, 1: 1152});12963;3645;76;212;0.7797703598484849;0.758319283879255;0.05496499870365569;0.7361111111111112;0.102291917973462;0.758319283879255;0.83(0.02);{'r2': -12.1441875401413};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 743156}
32;03/05/2022 23:49;0 days 00:00:18.712235;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 66431, 1: 1152});12850;3758;72;216;0.7733191287878788;0.761861753371869;0.05435329642677403;0.75;0.1013608634443923;0.761861753371869;0.83(0.02);{'r2': -12.529222864482982};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_nuevenueve_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_nuevenueve_v4_y_test.csv', 'shape': (16896, 1)};{'id_modelo': 567426}
32;03/05/2022 23:55;0 days 00:02:58.784629;sobretiempos;regresion_logistica;{'penalty': 'l1', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 65898, 1: 1150});12709;3766;89;198;0.7700155112755042;0.7306533497591642;0.04994954591321897;0.6898954703832753;0.0931545518701482;0.7306533497591642;0.83(0.02);{'r2': -12.66604664442482};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 898832}
32;04/05/2022 3:21;0 days 03:26:13.179153;sobretiempos;regresion_logistica;{'penalty': 'l1', 'C': 1, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 65898, 1: 1150});12806;3669;89;198;0.7758024102135783;0.7335972040838986;0.05120248254460822;0.6898954703832753;0.09532980259990369;0.7335972040838986;0.83(0.02);{'r2': -12.322179841698697};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 354198}
32;04/05/2022 3:21;0 days 00:00:10.599209;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 0.0001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 65898, 1: 1150});12948;3527;97;190;0.7837966829733922;0.7239694817932354;0.051116491794457895;0.662020905923345;0.09490509490509491;0.7239694817932354;0.83(0.02);{'r2': -11.847147351334774};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 819612}
32;04/05/2022 3:22;0 days 00:00:18.738141;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 0.001, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 65898, 1: 1150});12844;3631;89;198;0.7780694427872569;0.7347504666028668;0.051710629407155914;0.6898954703832753;0.09620991253644315;0.7347504666028668;0.83(0.02);{'r2': -12.187469135476093};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 854369}
32;04/05/2022 3:25;0 days 00:03:06.305492;sobretiempos;regresion_logistica;{'penalty': 'l2', 'C': 1, 'random_state': 42, 'class_weight': 'balanced'};Standard;NoneCounter({0: 65898, 1: 1150});12811;3664;89;198;0.7761007039732729;0.7337489491521839;0.05126877265665458;0.6898954703832753;0.09544468546637744;0.733748949152184;0.83(0.02);{'r2': -12.30445474877467};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_x_train.csv', 'shape': (67048, 190)};{'nombre': 'data/sobretiempos/train/dataframe_sinnulls_v4_y_train.csv', 'shape': (67048, 1)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_x_test.csv', 'shape': (16762, 189)};{'nombre': 'data/sobretiempos/test/dataframe_sinnulls_v4_y_test.csv', 'shape': (16762, 1)};{'id_modelo': 227839}
32;04/05/2022 3:47;0 days 00:18:07.911910;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16604;4;282;6;0.9830729166666666;0.5102962427745664;0.6;0.020833333333333332;0.040268456375838924;0.5102962427745664;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};479096
32;04/05/2022 4:09;0 days 00:17:57.341714;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16607;1;284;4;0.9831321022727273;0.5069143384714194;0.8;0.013888888888888888;0.027303754266211604;0.5069143384714194;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};182623
32;04/05/2022 4:13;0 days 00:03:40.196019;sobretiempos;Random_Forest;{'max_depth': None, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;287;1;0.9830137310606061;0.5017361111111112;1.0;0.003472222222222222;0.006920415224913494;0.5017361111111112;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};501191
32;04/05/2022 4:34;0 days 00:02:33.741360;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16607;1;287;1;0.9829545454545454;0.501706005138086;0.5;0.003472222222222222;0.006896551724137931;0.501706005138086;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};606304
32;04/05/2022 4:49;0 days 00:02:34.225809;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};735211
32;04/05/2022 5:05;0 days 00:02:33.924536;sobretiempos;Random_Forest;{'max_depth': 10, 'max_features': 'auto', 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;288;0;0.9829545454545454;0.5;0.0;0.0;0.0;0.5;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};652210
32;04/05/2022 5:39;0 days 00:18:08.301126;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16603;5;282;6;0.9830137310606061;0.5102661368015414;0.5454545454545454;0.020833333333333332;0.04013377926421404;0.5102661368015414;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};608118
32;04/05/2022 6:01;0 days 00:18:07.102830;sobretiempos;Random_Forest;{'max_depth': 50, 'max_features': 'auto', 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': 4};Standard;NoneCounter({0: 66431, 1: 1152});16608;0;284;4;0.9831912878787878;0.5069444444444444;1.0;0.013888888888888888;0.0273972602739726;0.5069444444444444;0.83(0.02);;{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_x_train.csv', 'shape': (67583, 190)};{'nombre': 'data/sobretiempos/train/dataframe_ceros_v4_y_train.csv', 'shape': (67583, 1)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_x_test.csv', 'shape': (16896, 189)};{'nombre': 'data/sobretiempos/test/dataframe_ceros_v4_y_test.csv', 'shape': (16896, 1)};842108
